"","pvalues","AMPLIFIED_DELETERIOUS/(AMPLIFIED_DELETERIOUS+AMPLIFIED_WT)","NON_AMPLIFIED_DELETERIOUS/(NON_AMPLIFIED_DELETERIOUS+NON_AMPLIFIED_WT)","tp_flags","Mutational_Freq"
"HSPA9P1",1,0,0,"FALSE",0
"AL136981.1",1,0,0,"FALSE",0
"AL354977.1",1,0,0,"FALSE",0
"BCAS2P3",1,0,0,"FALSE",0
"AC005008.1",1,0,0,"FALSE",0
"LINC01108",1,0,0,"FALSE",0
"TEX41",1,0,0,"FALSE",0
"BX248123.1",1,0,0,"FALSE",0
"IGBP1P1",1,0,0,"FALSE",0
"AL606748.1",1,0,0,"FALSE",0
"AC073311.1",1,0,0,"FALSE",0
"AC020595.1",1,0,0,"FALSE",0
"PWWP2AP1",1,0,0,"FALSE",0
"CT47A12",1,0,0,"FALSE",0
"LINC01535",1,0,0,"FALSE",0
"ENTPD1.AS1",1,0,0,"FALSE",0
"AC013470.2",1,0,0,"FALSE",0
"NXNP1",1,0,0,"FALSE",0
"AL441943.1",1,0,0,"FALSE",0
"ANKRD20A10P",1,0,0,"FALSE",0
"LENG8.AS1",1,0,0,"FALSE",0
"AL034380.1",1,0,0,"FALSE",0
"AL360181.1",1,0,0,"FALSE",0
"MTND4P25",1,0,0,"FALSE",0
"RPL15P14",1,0,0,"FALSE",0
"MIR217HG",1,0,0,"FALSE",0
"NPM1P4",1,0,0,"FALSE",0
"SDCBPP1",1,0,0,"FALSE",0
"AL161452.1",1,0,0,"FALSE",0
"AL359458.1",1,0,0,"FALSE",0
"AC073409.1",1,0,0,"FALSE",0
"FGF12.AS3",1,0,0,"FALSE",0
"FAM66C",1,0,0,"FALSE",0
"LINC01709",1,0,0,"FALSE",0
"AL589986.1",1,0,0,"FALSE",0
"PTPRD.AS2",1,0,0,"FALSE",0
"SNRPGP8",1,0,0,"FALSE",0
"EEF1DP2",1,0,0,"FALSE",0
"LINC00424",1,0,0,"FALSE",0
"AL513175.1",1,0,0,"FALSE",0
"AC109780.2",1,0,0,"FALSE",0
"PABPC1L2B.AS1",1,0,0,"FALSE",0
"TMEM256P2",1,0,0,"FALSE",0
"RPL35AP30",1,0,0,"FALSE",0
"AL138826.1",1,0,0,"FALSE",0
"SNRPGP12",1,0,0,"FALSE",0
"AL358972.1",1,0,0,"FALSE",0
"LINC02554",1,0,0,"FALSE",0
"HSBP1L1",1,0,0,"FALSE",0
"AC005326.1",1,0,0,"FALSE",0
"AL512599.1",1,0,0,"FALSE",0
"SMCR5",1,0,0,"FALSE",0
"AC007966.1",1,0,0,"FALSE",0
"AL360271.2",1,0,0,"FALSE",0
"AF127936.1",1,0,0,"FALSE",0
"CUTALP",1,0,0,"FALSE",0
"AL451105.1",1,0,0,"FALSE",0
"AL606760.1",1,0,0,"FALSE",0
"VPS25P1",1,0,0,"FALSE",0
"AC007365.1",1,0,0,"FALSE",0
"PP12613",1,0,0,"FALSE",0
"DISC1.IT1",1,0,0,"FALSE",0
"DAB1.AS1",1,0,0,"FALSE",0
"TAS2R46",1,0,0,"FALSE",0
"AL451164.1",1,0,0,"FALSE",0
"SRRM5",1,0,0,"FALSE",0
"AC010145.1",1,0,0,"FALSE",0
"RPSAP33",1,0,0,"FALSE",0
"FABP7P1",1,0,0,"FALSE",0
"AC114501.1",1,0,0,"FALSE",0
"GAPDHP54",1,0,0,"FALSE",0
"AC000124.1",1,0,0,"FALSE",0
"AP001136.1",1,0,0,"FALSE",0
"AL021393.1",1,0,0,"FALSE",0
"AL663109.1",1,0,0,"FALSE",0
"AC073910.1",1,0,0,"FALSE",0
"KRTAP3.4P",1,0,0,"FALSE",0
"FAM30A",1,0,0,"FALSE",0
"NAALADL2.AS2",1,0,0,"FALSE",0
"AC244035.1",1,0,0,"FALSE",0
"TBCAP1",1,0,0,"FALSE",0
"AC117465.1",1,0,0,"FALSE",0
"TLK1P1",1,0,0,"FALSE",0
"PGAM4",1,0,0,"FALSE",0
"AC110926.1",1,0,0,"FALSE",0
"HNRNPA3P1",1,0,0,"FALSE",0
"AC109826.1",1,0,0,"FALSE",0
"C13orf42",1,0,0,"FALSE",0
"MTND1P20",1,0,0,"FALSE",0
"AC005828.1",1,0,0,"FALSE",0
"AL138749.1",1,0,0,"FALSE",0
"CACTIN.AS1",1,0,0,"FALSE",0
"OSTCP8",1,0,0,"FALSE",0
"AL442647.2",1,0,0,"FALSE",0
"ZNF451.AS1",1,0,0,"FALSE",0
"AL359839.1",1,0,0,"FALSE",0
"AC011893.1",1,0,0,"FALSE",0
"MROH5",1,0,0,"FALSE",0
"LINC00840",1,0,0,"FALSE",0
"AC112198.1",1,0,0,"FALSE",0
"AL117382.1",1,0,0,"FALSE",0
"LINC01941",1,0,0,"FALSE",0
"AL035407.1",1,0,0,"FALSE",0
"AC005082.1",1,0,0,"FALSE",0
"SLC6A6P1",1,0,0,"FALSE",0
"MEIS1.AS3",1,0,0,"FALSE",0
"AL592049.1",1,0,0,"FALSE",0
"AL390036.1",1,0,0,"FALSE",0
"SUGT1P1",1,0,0,"FALSE",0
"AC006001.2",1,0,0,"FALSE",0
"LINC01509",1,0,0,"FALSE",0
"NPM1P11",1,0,0,"FALSE",0
"AL591885.1",1,0,0,"FALSE",0
"AC093655.1",1,0,0,"FALSE",0
"MED15P3",1,0,0,"FALSE",0
"AC092164.1",1,0,0,"FALSE",0
"AC097059.1",1,0,0,"FALSE",0
"AC018437.1",1,0,0,"FALSE",0
"HMGB1P32",1,0,0,"FALSE",0
"AC096582.1",1,0,0.0416666666666667,"FALSE",0.04
"MTND6P11",1,0,0,"FALSE",0
"PAICSP3",1,0,0,"FALSE",0
"AL158834.1",1,0,0,"FALSE",0
"AL606753.1",1,0,0,"FALSE",0
"EEF1GP3",1,0,0,"FALSE",0
"LINC00348",1,0,0,"FALSE",0
"PRPS1P1",1,0,0,"FALSE",0
"AL109811.1",1,0,0,"FALSE",0
"AC004112.1",1,0,0,"FALSE",0
"AC010894.2",1,0,0,"FALSE",0
"AL451105.2",1,0,0,"FALSE",0
"RPSAP17",1,0,0,"FALSE",0
"THORLNC",1,0,0,"FALSE",0
"DUTP3",1,0,0,"FALSE",0
"LINC02051",1,0,0,"FALSE",0
"AC109638.1",1,0,0,"FALSE",0
"AL390835.1",1,0,0,"FALSE",0
"AC104463.2",1,0,0,"FALSE",0
"SHROOM2P1",1,0,0,"FALSE",0
"ATE1.AS1",1,0,0,"FALSE",0
"AC244505.4",1,0,0,"FALSE",0
"AC096637.1",1,0,0,"FALSE",0
"LHFPL3.AS1",1,0,0,"FALSE",0
"BX276092.2",1,0,0,"FALSE",0
"AC135178.1",1,0,0,"FALSE",0
"AC002472.1",1,0,0,"FALSE",0.0384615384615385
"CDY14P",1,0,0,"FALSE",0
"AC005154.1",1,0,0,"FALSE",0
"ZNF877P",1,0,0,"FALSE",0
"AC092801.1",1,0,0,"FALSE",0
"AL354733.1",1,0,0,"FALSE",0
"GSTM3P2",1,0,0,"FALSE",0
"H3F3AP5",1,0,0,"FALSE",0
"AL035416.1",1,0,0,"FALSE",0
"RPS29P10",1,0,0,"FALSE",0
"E2F6P3",1,0,0,"FALSE",0
"AC093787.1",1,0,0,"FALSE",0
"ERVMER34.1",1,0,0,"FALSE",0
"RPLP1P10",1,0,0,"FALSE",0
"AL359541.1",1,0,0,"FALSE",0
"Z97652.1",1,0,0,"FALSE",0
"LINC01359",1,0,0,"FALSE",0
"AL731577.1",1,0,0,"FALSE",0
"AL451069.1",1,0,0,"FALSE",0
"CHCHD2P1",1,0,0,"FALSE",0
"LINC00354",1,0,0,"FALSE",0
"AL353608.2",1,0,0,"FALSE",0
"AC005040.1",1,0,0,"FALSE",0
"TTTY4",1,0,0,"FALSE",0
"HIST1H2BPS3",1,0,0,"FALSE",0
"ISCA2P1",1,0,0,"FALSE",0
"BSN.DT",1,0,0,"FALSE",0
"AC068137.1",1,0,0,"FALSE",0
"LINC01276",1,0,0,"FALSE",0
"AC010086.1",1,0,0,"FALSE",0
"AL365184.1",1,0,0,"FALSE",0
"AL160004.1",1,0,0,"FALSE",0
"LINC00454",1,0,0,"FALSE",0
"IL1R1.AS1",1,0,0,"FALSE",0
"PDZPH1P",1,0,0,"FALSE",0
"AL451081.1",1,0,0,"FALSE",0
"RPS14P4",1,0,0,"FALSE",0
"CT47A11",1,0,0,"FALSE",0
"GTF2IP2",1,0,0,"FALSE",0
"NRBF2P2",1,0,0,"FALSE",0
"LINC00161",1,0,0,"FALSE",0
"CEP164P1",1,0,0,"FALSE",0
"AC119428.1",1,0,0,"FALSE",0
"AC062021.1",1,0,0,"FALSE",0
"RBMY1J",1,0,0,"FALSE",0
"IL9RP3",1,0,0,"FALSE",0
"ALG1L5P",1,0,0,"FALSE",0
"AL031847.1",1,0,0,"FALSE",0
"AC098935.1",1,0,0,"FALSE",0
"AC062022.1",1,0,0,"FALSE",0
"LCEP4",1,0,0,"FALSE",0
"RPS4XP2",1,0,0,"FALSE",0
"OR6K5P",1,0,0,"FALSE",0
"DANCR",1,0,0,"FALSE",0
"AC093019.1",1,0,0,"FALSE",0
"AC010890.1",1,0,0,"FALSE",0
"AL023802.1",1,0,0,"FALSE",0
"AC104306.2",1,0,0,"FALSE",0
"AP000432.1",1,0,0,"FALSE",0
"AL358075.1",1,0,0,"FALSE",0
"MTCO1P21",1,0,0,"FALSE",0
"PPIAP60",1,0,0,"FALSE",0
"RAC1P6",1,0,0,"FALSE",0
"AC078883.2",1,0,0,"FALSE",0
"RHEBP2",1,0,0,"FALSE",0
"AC092167.1",1,0,0,"FALSE",0
"HAUS4P1",1,0,0,"FALSE",0
"LINC00423",1,0,0,"FALSE",0
"AL391845.1",1,0,0,"FALSE",0
"AL450063.1",1,0,0,"FALSE",0
"AL606490.2",1,0,0,"FALSE",0
"RPL12P19",1,0,0,"FALSE",0
"AL512638.1",1,0,0,"FALSE",0
"AC006987.1",1,0,0,"FALSE",0
"COX6A1P2",1,0,0,"FALSE",0
"HMGN1P24",1,0,0,"FALSE",0
"MAGI2.AS2",1,0,0,"FALSE",0
"LTA",1,0,0,"FALSE",0.0384615384615385
"ABHD17AP6",1,0,0,"FALSE",0
"CENPCP1",1,0,0,"FALSE",0
"LINC01692",1,0,0,"FALSE",0
"AL035410.1",1,0,0,"FALSE",0
"LINC01203",1,0,0,"FALSE",0
"AC092017.1",1,0,0,"FALSE",0
"AL157938.1",1,0,0,"FALSE",0
"AL049758.1",1,0,0,"FALSE",0
"AC025946.1",1,0,0,"FALSE",0
"AC140479.1",1,0,0,"FALSE",0
"AC145625.1",1,0,0,"FALSE",0
"AC012593.1",1,0,0,"FALSE",0
"LINC00658",1,0,0,"FALSE",0
"AP000477.1",1,0,0,"FALSE",0
"MTATP6P30",1,0,0,"FALSE",0
"AC073325.2",1,0,0,"FALSE",0
"HSPD1P14",1,0,0,"FALSE",0
"NBPF2P",1,0,0,"FALSE",0
"SNRPEP10",1,0,0,"FALSE",0
"AC108032.1",1,0,0,"FALSE",0
"AL136988.2",1,0,0,"FALSE",0
"LINC01247",1,0,0,"FALSE",0
"AL009174.1",1,0,0,"FALSE",0
"FUNDC2P4",1,0,0,"FALSE",0
"C17orf112",1,0,0,"FALSE",0
"LINC02527",1,0,0,"FALSE",0
"OR7E96P",1,0,0,"FALSE",0
"AC007285.1",1,0,0,"FALSE",0
"AC023141.4",1,0,0,"FALSE",0
"AL583808.2",1,0,0,"FALSE",0
"AC007036.1",1,0,0,"FALSE",0
"IL6STP1",1,0,0,"FALSE",0
"OR7E101P",1,0,0,"FALSE",0
"AC007557.1",1,0,0,"FALSE",0
"OR51A3P",1,0,0,"FALSE",0
"SLC8A1.AS1",1,0,0,"FALSE",0
"AL139237.1",1,0,0,"FALSE",0
"RPS2P36",1,0,0,"FALSE",0
"AC019130.1",1,0,0,"FALSE",0
"AL445433.1",1,0,0,"FALSE",0
"MTATP6P18",1,0,0,"FALSE",0
"LINC00511",1,0,0,"FALSE",0
"GTF2IP7",1,0,0,"FALSE",0
"ITGB2.AS1",1,0,0,"FALSE",0
"AC022483.1",1,0,0,"FALSE",0
"AC003666.1",1,0,0,"FALSE",0
"LINC01682",1,0,0,"FALSE",0
"AL589765.1",1,0,0,"FALSE",0
"AC012065.1",1,0,0,"FALSE",0
"AC096677.3",1,0,0,"FALSE",0
"AL512288.1",1,0,0,"FALSE",0
"C14orf132",1,0,0,"FALSE",0.0740740740740741
"AC105446.1",1,0,0,"FALSE",0
"FDX1P2",1,0,0,"FALSE",0
"AC009961.2",1,0,0,"FALSE",0
"RPL6P2",1,0,0,"FALSE",0
"WDR46",1,0,0,"FALSE",0
"BX510359.2",1,0,0,"FALSE",0
"ANHX",1,0,0,"FALSE",0
"LINC00629",1,0,0,"FALSE",0
"AC079779.1",1,0,0,"FALSE",0
"AL596276.1",1,0,0,"FALSE",0
"RPL41P1",1,0,0,"FALSE",0
"Z82205.1",1,0,0,"FALSE",0
"Z98257.1",1,0,0,"FALSE",0
"DPPA3P1",1,0,0,"FALSE",0
"AL162584.1",1,0,0,"FALSE",0
"CNN2P2",1,0,0,"FALSE",0
"AC104170.1",1,0,0,"FALSE",0
"FOCAD.AS1",1,0,0,"FALSE",0
"AL353706.1",1,0,0,"FALSE",0
"SDHDP2",1,0,0,"FALSE",0
"AP000472.1",1,0,0,"FALSE",0
"AL158166.1",1,0,0,"FALSE",0
"AC107983.1",1,0,0,"FALSE",0
"LINC02094",1,0,0,"FALSE",0
"AC012441.1",1,0,0,"FALSE",0
"AC005912.1",1,0,0,"FALSE",0
"AC244021.1",1,0,0,"FALSE",0
"L29074.1",1,0,0,"FALSE",0
"RBMX2P5",1,0,0,"FALSE",0
"AC084149.1",1,0,0,"FALSE",0
"AL031767.1",1,0,0,"FALSE",0
"AP000402.1",1,0,0,"FALSE",0
"AL355990.1",1,0,0,"FALSE",0
"AL512785.1",1,0,0,"FALSE",0
"HMGB3P8",1,0,0,"FALSE",0
"RPS28P7",1,0,0,"FALSE",0
"AC073636.1",1,0,0,"FALSE",0
"AC025822.1",1,0,0,"FALSE",0
"OR2AS1P",1,0,0,"FALSE",0
"PIGQP1",1,0,0,"FALSE",0
"PARP1P1",1,0,0,"FALSE",0
"AC104667.1",1,0,0,"FALSE",0
"IGHD1.14",1,0,0,"FALSE",0
"CRIP1P3",1,0,0,"FALSE",0
"LMCD1.AS1",1,0,0,"FALSE",0
"AC073210.1",1,0,0,"FALSE",0
"LINC01630",1,0,0,"FALSE",0
"HORMAD2.AS1",1,0,0,"FALSE",0
"BTF3P13",1,0,0,"FALSE",0
"AC009238.1",1,0,0,"FALSE",0
"AC073174.1",1,0,0,"FALSE",0
"RPL12P44",1,0,0,"FALSE",0
"ZNF717",1,0,0,"FALSE",0
"AP002856.1",1,0,0,"FALSE",0
"LBX1.AS1",1,0,0,"FALSE",0
"AL139275.2",1,0,0,"FALSE",0
"AC011742.1",1,0,0,"FALSE",0
"AC093084.1",1,0,0,"FALSE",0
"AL161788.1",1,0,0,"FALSE",0
"AC241644.1",1,0,0,"FALSE",0
"USP17L5",1,0,0,"FALSE",0
"AL160286.1",1,0,0,"FALSE",0
"LINC01153",1,0,0,"FALSE",0
"IL21.AS1",1,0,0,"FALSE",0
"AC069285.1",1,0,0,"FALSE",0
"MTCO1P44",1,0,0,"FALSE",0
"AL669970.2",1,0,0,"FALSE",0
"PRR20D",1,0,0,"FALSE",0
"OR2T7",1,0,0,"FALSE",0
"AL022721.1",1,0,0,"FALSE",0
"AL161725.1",1,0,0,"FALSE",0
"AC068535.1",1,0,0,"FALSE",0
"AC073621.1",1,0,0,"FALSE",0
"DDX11L16",1,0,0,"FALSE",0
"THEM7P",1,0,0,"FALSE",0
"AC092755.1",1,0,0,"FALSE",0
"AL139220.1",1,0,0,"FALSE",0
"WDR11.AS1",1,0,0,"FALSE",0
"STSP1",1,0,0,"FALSE",0
"AL442638.1",1,0,0,"FALSE",0
"Z98747.1",1,0,0,"FALSE",0
"AF178030.1",1,0,0,"FALSE",0
"AC011290.1",1,0,0,"FALSE",0
"MYL6P3",1,0,0,"FALSE",0
"AL590677.1",1,0,0,"FALSE",0
"AC092641.1",1,0,0,"FALSE",0
"AIMP1P2",1,0,0,"FALSE",0
"PGCP1",1,0,0,"FALSE",0
"AC013467.1",1,0,0,"FALSE",0
"LINC01688",1,0,0,"FALSE",0
"VN1R28P",1,0,0,"FALSE",0
"HDGFP1",1,0,0,"FALSE",0
"AC018511.1",1,0,0,"FALSE",0
"AC007435.1",1,0,0,"FALSE",0
"MGAT3.AS1",1,0,0,"FALSE",0
"AC092535.1",1,0,0,"FALSE",0
"TRGC2",1,0,0,"FALSE",0
"AL023581.2",1,0,0,"FALSE",0
"AC244453.1",1,0,0,"FALSE",0
"MIR663AHG",1,0,0,"FALSE",0
"IGHD4.23",1,0,0,"FALSE",0
"AC009365.2",1,0,0,"FALSE",0
"C6orf47.AS1",1,0,0,"FALSE",0
"ST7.AS1",1,0,0,"FALSE",0
"AL162724.1",1,0,0,"FALSE",0
"CNN2P1",1,0,0,"FALSE",0
"SUB1P1",1,0,0,"FALSE",0
"RBMY2JP",1,0,0,"FALSE",0
"PFN1P9",1,0,0,"FALSE",0
"AL645937.2",1,0,0,"FALSE",0
"RPL31P12",1,0,0,"FALSE",0
"WARS2P1",1,0,0,"FALSE",0
"AC079145.1",1,0,0,"FALSE",0
"AL035551.1",1,0,0,"FALSE",0
"PFN1P6",1,0,0,"FALSE",0
"SPATA13.AS1",1,0,0,"FALSE",0
"HCG15",1,0,0,"FALSE",0
"AL355613.1",1,0,0,"FALSE",0
"AL356276.1",1,0,0,"FALSE",0
"AL157935.1",1,0,0,"FALSE",0
"AL133346.1",1,0,0,"FALSE",0
"AC092035.1",1,0,0,"FALSE",0
"MTND1P14",1,0,0,"FALSE",0
"AC017101.1",1,0,0,"FALSE",0
"AL606534.1",1,0,0,"FALSE",0
"WASH7P",1,0,0,"FALSE",0
"CICP17",1,0,0,"FALSE",0
"SPANXB1",1,0,0,"FALSE",0
"AL583844.1",1,0,0,"FALSE",0
"AL672291.1",1,0,0,"FALSE",0
"TTC39DP",1,0,0,"FALSE",0
"AL356272.1",1,0,0,"FALSE",0
"AC011998.1",1,0,0,"FALSE",0
"NBPF13P",1,0,0,"FALSE",0
"SLAMF6P1",1,0,0,"FALSE",0
"LINC00845",1,0,0,"FALSE",0
"AC092042.1",1,0,0,"FALSE",0
"TRIM60P13",1,0,0,"FALSE",0
"FAM155A.IT1",1,0,0,"FALSE",0
"AC000374.1",1,0,0,"FALSE",0
"TRIM60P9Y",1,0,0,"FALSE",0
"AC105760.2",1,0,0,"FALSE",0
"AL158834.2",1,0,0,"FALSE",0
"VDAC1P12",1,0,0,"FALSE",0
"CDRT15P2",1,0,0,"FALSE",0
"MIS18A.AS1",1,0,0,"FALSE",0
"AL158827.1",1,0,0,"FALSE",0
"SMIM2.AS1",1,0,0,"FALSE",0
"HMGN2P22",1,0,0,"FALSE",0
"LINC01985",1,0,0,"FALSE",0
"YWHAZP7",1,0,0,"FALSE",0
"HCG4B",1,0,0,"FALSE",0
"ACTR3BP5",1,0,0,"FALSE",0
"AL845331.1",1,0,0,"FALSE",0
"AC072039.1",1,0,0,"FALSE",0
"KLLN",1,0,0,"FALSE",0
"AL162427.1",1,0,0,"FALSE",0
"AC009963.1",1,0,0,"FALSE",0
"RPL39P25",1,0,0,"FALSE",0
"AC005358.1",1,0,0,"FALSE",0
"MTND6P10",1,0,0,"FALSE",0
"AL603839.1",1,0,0,"FALSE",0
"AC110015.1",1,0,0,"FALSE",0
"AL389889.1",1,0,0,"FALSE",0
"RPL35AP12",1,0,0,"FALSE",0
"MARK2P10",1,0,0,"FALSE",0
"AL138799.1",1,0,0,"FALSE",0
"HSFY3P",1,0,0,"FALSE",0
"LINC01364",1,0,0,"FALSE",0
"AC092170.1",1,0,0,"FALSE",0
"AC009229.1",1,0,0,"FALSE",0
"AC118345.1",1,0,0,"FALSE",0
"AC016994.1",1,0,0,"FALSE",0
"ELL2P1",1,0,0,"FALSE",0
"AL035541.1",1,0,0,"FALSE",0
"ARAFP3",1,0,0,"FALSE",0
"KRT16P2",1,0,0,"FALSE",0
"AL356489.1",1,0,0,"FALSE",0
"SSXP9",1,0,0,"FALSE",0
"AC239727.1",1,0,0,"FALSE",0
"AC067942.1",1,0,0,"FALSE",0
"AC073188.2",1,0,0,"FALSE",0
"AP006285.1",1,0,0,"FALSE",0
"AC010998.1",1,0,0,"FALSE",0
"AC009502.1",1,0,0,"FALSE",0
"AC140076.1",1,0,0,"FALSE",0
"AL031985.2",1,0,0,"FALSE",0
"AL445686.1",1,0,0,"FALSE",0
"AL365500.1",1,0,0,"FALSE",0
"MTND4P15",1,0,0,"FALSE",0
"AL139396.1",1,0,0,"FALSE",0
"AF130417.1",1,0,0,"FALSE",0
"AC005042.1",1,0,0,"FALSE",0
"IGHJ1P",1,0,0,"FALSE",0
"LINC00434",1,0,0,"FALSE",0
"RPL23AP43",1,0,0,"FALSE",0
"AL139280.1",1,0,0,"FALSE",0
"THRAP3P1",1,0,0,"FALSE",0
"LINC00307",1,0,0,"FALSE",0
"RPL15P1",1,0,0,"FALSE",0
"HAUS6P1",1,0,0,"FALSE",0
"PARG",1,0,0,"FALSE",0
"HNRNPKP2",1,0,0,"FALSE",0
"MTND5P25",1,0,0,"FALSE",0
"CEACAMP7",1,0,0,"FALSE",0
"PPIAP88",1,0,0,"FALSE",0
"NANOGP6",1,0,0,"FALSE",0
"ARHGEF7.AS1",1,0,0,"FALSE",0
"RAB28P3",1,0,0,"FALSE",0
"RBM26.AS1",1,0,0,"FALSE",0
"AL359644.1",1,0,0,"FALSE",0
"LINC00866",1,0,0,"FALSE",0
"AL354861.1",1,0,0,"FALSE",0
"AC017074.1",1,0,0,"FALSE",0
"AL512658.1",1,0,0,"FALSE",0
"RPS24P7",1,0,0,"FALSE",0
"AC018685.1",1,0,0,"FALSE",0
"AC008060.2",1,0,0,"FALSE",0
"SLC9B1P4",1,0,0,"FALSE",0
"CDK8P2",1,0,0,"FALSE",0
"AC254562.1",1,0,0,"FALSE",0
"AC074085.1",1,0,0,"FALSE",0
"TP73.AS1",1,0,0,"FALSE",0
"AL121983.2",1,0,0,"FALSE",0
"AL157832.1",1,0,0,"FALSE",0
"DLG1.AS1",1,0,0,"FALSE",0
"FTH1P16",1,0,0,"FALSE",0
"PPIAP2",1,0,0,"FALSE",0
"EIF4A2P2",1,0,0,"FALSE",0
"AL353662.1",1,0,0,"FALSE",0
"AC091705.1",1,0,0,"FALSE",0
"AL133410.1",1,0,0,"FALSE",0
"SALL1P1",1,0,0,"FALSE",0
"HPN.AS1",1,0,0,"FALSE",0
"AL031575.1",1,0,0,"FALSE",0
"AC007386.1",1,0,0,"FALSE",0
"EIF2AP4",1,0,0,"FALSE",0
"AC079355.2",1,0,0,"FALSE",0
"KIF9.AS1",1,0,0,"FALSE",0
"AL391219.1",1,0,0,"FALSE",0
"AC012501.1",1,0,0,"FALSE",0
"RPL37P1",1,0,0,"FALSE",0
"LINC01806",1,0,0,"FALSE",0
"KRT8P20",1,0,0,"FALSE",0
"RNF6P1",1,0,0,"FALSE",0
"AC245884.1",1,0,0,"FALSE",0
"AMYP1",1,0,0,"FALSE",0
"ZMYM4.AS1",1,0,0,"FALSE",0
"ACNATP",1,0,0,"FALSE",0
"STK33P1",1,0,0,"FALSE",0
"AL022238.1",1,0,0,"FALSE",0
"AL929472.1",1,0,0,"FALSE",0
"AC114402.2",1,0,0,"FALSE",0
"PCGEM1",1,0,0,"FALSE",0
"LINC01724",1,0,0,"FALSE",0
"OR10U1P",1,0,0,"FALSE",0
"MRPS21P2",1,0,0,"FALSE",0
"VN1R33P",1,0,0,"FALSE",0
"Z93019.1",1,0,0,"FALSE",0
"AC019185.1",1,0,0,"FALSE",0
"CSE1L.AS1",1,0,0,"FALSE",0
"AC053503.1",1,0,0,"FALSE",0
"AC090018.1",1,0,0,"FALSE",0
"RNF19BPX",1,0,0,"FALSE",0
"FCF1P1",1,0,0,"FALSE",0
"RPS8P4",1,0,0,"FALSE",0
"AP001471.1",1,0,0,"FALSE",0
"TTTY17B",1,0,0,"FALSE",0
"ATP5MC1P4",1,0,0,"FALSE",0
"AL137022.1",1,0,0,"FALSE",0
"AC007322.1",1,0,0,"FALSE",0
"OR10R1P",1,0,0,"FALSE",0
"XGY1",1,0,0,"FALSE",0
"FGF7P6",1,0,0,"FALSE",0
"HNRNPA1P63",1,0,0,"FALSE",0
"MTND4P30",1,0,0,"FALSE",0
"AL450345.1",1,0,0,"FALSE",0
"LINC00310",1,0,0,"FALSE",0
"AC079612.2",1,0,0,"FALSE",0
"PSME2P6",1,0,0,"FALSE",0
"AL390838.1",1,0,0,"FALSE",0
"GPN3P1",1,0,0,"FALSE",0
"AL590783.1",1,0,0,"FALSE",0
"LINC01537",1,0,0,"FALSE",0
"AC073415.1",1,0,0,"FALSE",0
"AKR1B15",1,0,0,"FALSE",0
"TSSK5P",1,0,0,"FALSE",0
"RPL6P24",1,0,0,"FALSE",0
"AL355300.1",1,0,0,"FALSE",0
"STK4.AS1",1,0,0,"FALSE",0
"AC124861.1",1,0,0,"FALSE",0
"CCDC148.AS1",1,0,0,"FALSE",0
"AC008080.2",1,0,0,"FALSE",0
"AL157702.2",1,0,0,"FALSE",0
"CR559946.1",1,0,0,"FALSE",0
"AL162400.1",1,0,0,"FALSE",0
"AL445472.1",1,0,0,"FALSE",0
"NCAM1.AS1",1,0,0,"FALSE",0
"GAGE12D",1,0,0,"FALSE",0
"AC006458.1",1,0,0,"FALSE",0
"CCNJP1",1,0,0,"FALSE",0
"AL138921.1",1,0,0,"FALSE",0
"AC239367.1",1,0,0,"FALSE",0
"USP9YP14",1,0,0,"FALSE",0
"AC004771.1",1,0,0,"FALSE",0
"AC099066.2",1,0,0,"FALSE",0
"PABPC1P6",1,0,0,"FALSE",0
"AC018359.1",1,0,0,"FALSE",0
"AC092647.2",1,0,0,"FALSE",0
"SCAMP4",1,0,0,"FALSE",0.04
"LINC01268",1,0,0,"FALSE",0
"AC016925.1",1,0,0,"FALSE",0
"LTB",1,0,0,"FALSE",0.0384615384615385
"LINC01624",1,0,0,"FALSE",0
"LINC01839",1,0,0,"FALSE",0
"LINC01442",1,0,0,"FALSE",0
"AC005297.1",1,0,0,"FALSE",0
"AL592301.1",1,0,0,"FALSE",0
"AC114755.1",1,0,0,"FALSE",0
"AC107890.1",1,0,0,"FALSE",0
"C1DP4",1,0,0,"FALSE",0
"AL160163.1",1,0,0,"FALSE",0
"LINC01483",1,0,0,"FALSE",0
"AL928970.1",1,0,0,"FALSE",0
"AL008719.1",1,0,0,"FALSE",0
"AL390840.1",1,0,0,"FALSE",0
"RPS20P15",1,0,0,"FALSE",0
"RPL7P6",1,0,0,"FALSE",0
"AC096540.1",1,0,0,"FALSE",0
"DIAPH3.AS1",1,0,0,"FALSE",0
"AL162414.1",1,0,0,"FALSE",0
"AC002542.1",1,0,0,"FALSE",0
"SLC2A1.AS1",1,0,0,"FALSE",0
"Z83841.1",1,0,0,"FALSE",0
"AL357315.1",1,0,0,"FALSE",0
"SOCS5P4",1,0,0,"FALSE",0
"AL139281.1",1,0,0,"FALSE",0
"HNRNPFP1",1,0,0,"FALSE",0
"DNAJC9.AS1",1,0,0,"FALSE",0
"SFR1P1",1,0,0,"FALSE",0
"AC092614.1",1,0,0,"FALSE",0
"SPAG5.AS1",1,0,0,"FALSE",0
"AC018647.1",1,0,0,"FALSE",0
"AC006455.2",1,0,0,"FALSE",0
"OR4A2P",1,0,0,"FALSE",0
"AC116035.1",1,0,0,"FALSE",0
"TRBV7.5",1,0,0,"FALSE",0
